"word","word_count"
"610.3c",1
"An",296
"object",603
"returned",7
"battlefield",383
"returns",15
"owner’s",93
"control",171
"specified.",4
"610.3d",1
"If",1165
"multiple",187
"one-shot",24
"effects",372
"created",85
"immediately",38
"simultaneous",5
"events,",5
"one-shot",24
"effects",372
"simultaneous.",2
"Example:",276
"Two",9
"Banisher",1
"Priests",1
"exiled",65
"card.",105
"All",54
"creatures",224
"destroyed",17
"time",198
"Day",5
"Judgment.",1
"The",750
"exiled",65
"cards",605
"returned",7
"battlefield",383
"time.",76
"610.4.",1
"Some",233
"one-shot",24
"effects",372
"permanent",687
"phase",130
"“until”",3
"event",114
"occurs.",12
"A",990
"one-shot",24
"effect",723
"created",85
"immediately",38
"event.",21
"This",265
"one-shot",24
"effect",723
"permanent",687
"phase",130
"in.",14
"610.4a",1
"A",990
"permanent",687
"phased",25
"doesn’t",232
"phase",130
"result",83
"turn-based",37
"action",177
"player’s",301
"untap",34
"step",139
"(see",274
"rule",1655
"502.1).",1
"Other",22
"effects",372
"phase",130
"in.",14
"If",1165
"permanent",687
"phased",25
"phases",28
"due",19
"effect,",26
"one-shot",24
"effect",723
"doesn’t",232
"happen,",5
"permanent",687
"phased",25
"again.",7
"610.4b",1
"If",1165
"resolving",54
"spell",781
"activated",190
"ability",1447
"creates",66
"initial",5
"one-shot",24
"effect",723
"permanent",687
"phase",130
"out,",11
"event",114
"occurred",6
"one-shot",24
"effect",723
"occur",13
"spell",781
"ability",1447
"stack,",70
"permanent",687
"doesn’t",232
"phase",130
"out.",15
"610.4c",1
"If",1165
"resolving",54
"triggered",353
"ability",1447
"creates",66
"initial",5
"one-shot",24
"effect",723
"permanent",687
"phase",130
"out,",11
"event",114
"occurred",6
"one-shot",24
"effect",723
"occur",13
"ability",1447
"triggered,",15
"permanent",687
"doesn’t",232
"phase",130
"out.",15
"610.4d",1
"If",1165
"multiple",187
"one-shot",24
"effects",372
"created",85
"immediately",38
"simultaneous",5
"events,",5
"one-shot",24
"effects",372
"simultaneous.",2
"611.",2
"Continuous",28
"Effects",63
"611.1.",1
"A",990
"continuous",81
"effect",723
"modifies",43
"characteristics",169
"objects,",20
"modifies",43
"control",171
"objects,",20
"affects",24
"players",220
"rules",305
"game,",186
"fixed",4
"indefinite",2
"period.",2
"611.2.",1
"A",990
"continuous",81
"effect",723
"generated",24
"resolution",28
"spell",781
"ability.",237
"611.2a",1
"A",990
"continuous",81
"effect",723
"generated",24
"resolution",28
"spell",781
"ability",1447
"lasts",6
"stated",32
"spell",781
"ability",1447
"creating",9
"(such",30
"“until",9
"turn”).",1
"If",1165
"duration",8
"stated,",2
"lasts",6
"game.",181
"611.2b",1
"Some",233
"continuous",81
"effects",372
"generated",24
"resolution",28
"spell",781
"ability",1447
"durations",5
"worded",5
"“for",5
".",119
".",119
".",119
".”",30
"If",1165
"“for",5
"as”",3
"duration",8
"starts,",5
"moment",13
"effect",723
"applied,",12
"effect",723
"nothing.",15
"It",158
"doesn’t",232
"start",25
"immediately",38
"stop",15
"again,",4
"doesn’t",232
"forever.",1
"Example:",276
"Master",5
"Thief",3
"ability",1447
"“When",69
"Master",5
"Thief",3
"enters",185
"battlefield,",144
"gain",52
"control",171
"target",138
"artifact",92
"control",171
"Master",5
"Thief.”",1
"If",1165
"lose",53
"control",171
"Master",5
"Thief",3
"ability",1447
"resolves,",58
"nothing,",1
"duration—as",1
"control",171
"Master",5
"Thief—was",1
"effect",723
"began.",12
"611.2c",1
"If",1165
"continuous",81
"effect",723
"generated",24
"resolution",28
"spell",781
"ability",1447
"modifies",43
"characteristics",169
"controller",267
"objects,",20
"set",89
"objects",142
"affects",24
"determined",41
"continuous",81
"effect",723
"begins.",31
"After",33
"point,",3
"set",89
"won’t",80
"change.",8
"(Note",9
"continuous",81
"effect",723
"static",155
"ability.)",2
"A",990
"continuous",81
"effect",723
"generated",24
"resolution",28
"spell",781
"ability",1447
"doesn’t",232
"modify",41
"characteristics",169
"change",82
"controller",267
"objects",142
"modifies",43
"rules",305
"game,",186
"affect",80
"objects",142
"weren’t",4
"affected",43
"continuous",81
"effect",723
"began.",12
"If",1165
"single",64
"continuous",81
"effect",723
"modify",41
"characteristics",169
"controller",267
"objects",142
"don’t,",7
"set",89
"objects",142
"applies",50
"determined",41
"independently.",4
"Example:",276
"An",296
"effect",723
"reads",59
"“All",10
"white",25
"creatures",224
"+1/+1",108
"turn”",16
"bonus",2
"permanents",97
"white",25
"creatures",224
"spell",781
"ability",1447
"resolves—even",1
"change",82
"color",105
"later—and",1
"doesn’t",232
"affect",80
"enter",82
"battlefield",383
"white",25
"afterward.",8
"Example:",276
"An",296
"effect",723
"reads",59
"“Prevent",3
"damage",446
"creatures",224
"deal",40
"turn”",16
"doesn’t",232
"modify",41
"object’s",94
"characteristics,",17
"it’s",276
"modifying",3
"rules",305
"game.",181
"That",68
"means",272
"effect",723
"apply",116
"damage",446
"creatures",224
"weren’t",4
"battlefield",383
"continuous",81
"effect",723
"began.",12
"It",158
"affects",24
"damage",446
"permanents",97
"creatures",224
"turn.",98
"611.2d",1
"If",1165
"resolving",54
"spell",781
"ability",1447
"creates",66
"continuous",81
"effect",723
"variable",14
"X,",8
"variable",14
"determined",41
"once,",6
"resolution.",9
"See",1025
"rule",1655
"608.2h.",1
"611.2e",1
"If",1165
"resolving",54
"spell",781
"ability",1447
"nontoken",9
"permanent",687
"battlefield",383
"creates",66
"continuous",81
"effect",723
"stating",2
"permanent",687
"“is",7
"[characteristic],”",1
"continuous",81
"effect",723
"applies",50
"simultaneously",8
"permanent",687
"entering",30
"battlefield.",104
"This",265
"characteristic",33
"color",105
"creature",1050
"type.",47
"If",1165
"continuous",81
"effect",723
"permanent",687
"“becomes",7
"[characteristic]”",2
"“gains",1
"[an",3
"ability],”",1
"effect",723
"applies",50
"permanent",687
"battlefield.",104
"Example:",276
"Arbiter",1
"Ideal",1
"artifact,",12
"creature,",87
"land",136
"card",1217
"battlefield",383
"says,",22
"part,",31
"“That",1
"permanent",687
"enchantment",55
"addition",26
"types.”",8
"An",296
"ability",1447
"triggers",136
"enchantment",55
"enters",185
"battlefield",383
"trigger.",40
"The",750
"permanent",687
"doesn’t",232
"enter",82
"battlefield",383
"enchantment.",3
"611.2f",1
"Some",233
"spells",135
"abilities",513
"generate",11
"continuous",81
"effect",723
"modifies",43
"characteristics",169
"spell",781
"player",1827
"casts,",1
"spell",781
"fulfills",4
"conditions",17
"player",1827
"casts",50
"duration,",3
"similar.",4
"These",84
"effects",372
"begin",33
"immediately.",10
"Rather,",14
"begin",33
"apply",116
"time",198
"player",1827
"spell",781
"stack,",70
"apply",116
"spell.",55
"See",1025
"rule",1655
"601.2a.",1
"611.3.",1
"A",990
"continuous",81
"effect",723
"generated",24
"static",155
"ability",1447
"object.",61
"611.3a",1
"A",990
"continuous",81
"effect",723
"generated",24
"static",155
"ability",1447
"isn’t",128
"“locked",5
"in”;",1
"applies",50
"moment",13
"text",194
"indicates.",1
"611.3b",1
"The",750
"effect",723
"applies",50
"times",35
"permanent",687
"generating",3
"battlefield",383
"object",603
"generating",3
"zone.",101
"Example:",276
"A",990
"permanent",687
"static",155
"ability",1447
"“All",10
"white",25
"creatures",224
"+1/+1”",3
"generates",9
"effect",723
"continuously",13
"+1/+1",108
"white",25
"creature",1050
"battlefield.",104
"If",1165
"creature",1050
"white,",13
"bonus;",1
"creature",1050
"stops",29
"white",25
"loses",66
"it.",150
"611.3c",1
"Continuous",28
"effects",372
"modify",41
"characteristics",169
"permanents",97
"simultaneously",8
"permanent",687
"entering",30
"battlefield.",104
"They",55
"don’t",80
"wait",6
"permanent",687
"battlefield",383
"change",82
"it.",150
"Because",15
"effects",372
"apply",116
"permanent",687
"enters",185
"battlefield,",144
"applied",64
"determining",19
"permanent",687
"ability",1447
"trigger",205
"enters",185
"battlefield.",104
"Example:",276
"A",990
"permanent",687
"static",155
"ability",1447
"“All",10
"white",25
"creatures",224
"+1/+1”",3
"battlefield.",104
"A",990
"creature",1050
"spell",781
"create",65
"1/1",20
"white",25
"creature",1050
"creates",66
"2/2",33
"white",25
"creature.",103
"The",750
"creature",1050
"doesn’t",232
"enter",82
"battlefield",383
"1/1",20
"change",82
"2/2.",2
"611.3d",1
"Continuous",28
"effects",372
"static",155
"abilities",513
"player",1827
"play",73
"land",136
"cast",371
"permanent",687
"spell,",94
"grant",4
"ability",1447
"permanent",687
"spell",781
"card",1217
"cast.",29
"If",1165
"effect",723
"grants",18
"object",603
"ability",1447
"functions",92
"battlefield,",144
"ability",1447
"lasts",6
"stated",32
"effect",723
"granting",4
"permission",3
"ability.",237
"If",1165
"duration",8
"stated,",2
"lasts",6
"game.",181
"This",265
"exception",37
"rules",305
"611.3a–b.",1
"612.",2
"Text-Changing",3
"Effects",63
"612.1.",1
"Some",233
"continuous",81
"effects",372
"change",82
"object’s",94
"text.",16
"This",265
"apply",116
"words",24
"symbols",54
"printed",183
"object,",31
"affects",24
"object’s",94
"rules",305
"text",194
"(which",3
"appears",43
"text",194
"box)",1
"and/or",101
"text",194
"appears",43
"type",116
"line.",7
"Such",41
"effect",723
"text-changing",16
"effect.",67
"612.2.",1
"A",990
"text-changing",16
"effect",723
"words",24
"correct",2
"(for",18
"example,",41
"Magic",89
"color",105
"word",88
"color",105
"word,",5
"land",136
"type",116
"word",88
"land",136
"type,",27
"creature",1050
"type",116
"word",88
"creature",1050
"type).",1
"An",296
"effect",723
"color",105
"word",88
"subtype",44
"can’t",337
"change",82
"card",1217
"name,",42
"word",88
"series",11
"letters",3
"Magic",89
"color",105
"word,",5
"basic",34
"land",136
"type,",27
"creature",1050
"type.",47
"612.2a",1
"Most",14
"spells",135
"abilities",513
"create",65
"creature",1050
"tokens",23
"creature",1050
"types",41
"define",11
"creature",1050
"types",41
"names",25
"tokens.",4
"A",990
"text-changing",16
"effect",723
"affects",24
"spell",781
"object",603
"ability",1447
"change",82
"words",24
"they’re",37
"creature",1050
"types,",21
"they’re",37
"names.",8
"612.3.",1
"Effects",63
"add",38
"remove",45
"abilities",513
"don’t",80
"change",82
"text",194
"objects",142
"affect,",1
"abilities",513
"granted",12
"object",603
"can’t",337
"modified",44
"text-changing",16
"effects",372
"affect",80
"object.",61
"612.4.",1
"A",990
"token’s",9
"subtypes",43
"rules",305
"text",194
"defined",26
"spell",781
"ability",1447
"created",85
"token.",27
"A",990
"text-changing",16
"effect",723
"affects",24
"token",163
"change",82
"characteristics.",42
"612.5.",1
"One",48
"card",1217
"(Exchange",2
"Words)",2
"instructs",54
"player",1827
"exchange",22
"text",194
"boxes",3
"objects.",19
"This",265
"replaces",13
"rules",305
"text",194
"object",603
"rules",305
"text",194
"object.",61
"(In",3
"games",34
"involving",9
"cards",605
"aren’t",47
"covered",5
"rules,",9
"elements",2
"text",194
"box",36
"exchanged.",2
"See",1025
"rule",1655
"100.7.)",1
"612.6.",1
"One",48
"card",1217
"(Volrath’s",1
"Shapeshifter)",1
"object",603
"“full",1
"text”",1
"object.",61
"This",265
"text",194
"appears",43
"object’s",94
"text",194
"box",36
"type",116
"line,",7
"text",194
"represents",99
"name,",42
"mana",573
"cost,",78
"color",105
"indicator,",4
"power,",22
"toughness.",19
"612.7.",1
"One",48
"card",1217
"(Spy",1
"Kit)",1
"object",603
"“all",1
"names",25
"nonlegendary",3
"creature",1050
"cards.”",4
"This",265
"text",194
"represents",99
"object’s",94
"name.",36
"That",68
"object",603
"nonlegendary",3
"creature",1050
"card",1217
"Oracle",63
"card",1217
"reference.",21
"(See",177
"rule",1655
"108.1.)",4
"612.8.",1
"Some",233
"cards",605
"create",65
"continuous",81
"effect",723
"sets",30
"object.",61
"This",265
"text",194
"represents",99
"object’s",94
"name.",36
"That",68
"object",603
"loses",66
"names",25
"name.",36
"612.9.",1
"A",990
"sticker",62
"permanent",687
"card",1217
"battlefield",383
"creates",66
"continuous",81
"effect",723
"adds",15
"word",88
"text",194
"represents",99
"object’s",94
"name.",36
"(See",177
"rule",1655
"123.6.)",1
"612.10.",1
"A",990
"splice",10
"ability",1447
"spell’s",90
"text",194
"adding",5
"rules",305
"text",194
"card",1217
"splice",10
"spell,",94
"spell’s",90
"rules",305
"text.",16
"It",158
"doesn’t",232
"modify",41
"replace",25
"spell’s",90
"text.",16
"(See",177
"rule",1655
"702.47,",2
"“Splice.”)",1
"613.",2
"Interaction",4
"Continuous",28
"Effects",63
"613.1.",1
"The",750
"values",59
"object’s",94
"characteristics",169
"determined",41
"starting",77
"actual",3
"object.",61
"For",74
"card,",95
"means",272
"values",59
"characteristics",169
"printed",183
"card.",105
"For",74
"token",163
"copy",234
"spell",781
"card,",95
"means",272
"values",59
"characteristics",169
"defined",26
"effect",723
"created",85
"it.",150
"Then",56
"applicable",21
"continuous",81
"effects",372
"applied",64
"series",11
"layers",3
"order:",4
"613.1a",1
"Layer",14
"1:",1
"Rules",24
"effects",372
"modify",41
"copiable",47
"values",59
"applied.",28
"613.1b",1
"Layer",14
"2:",1
"Control-changing",1
"effects",372
"applied.",28
"613.1c",2
"Layer",14
"3:",1
"Text-changing",1
"effects",372
"applied.",28
"See",1025
"rule",1655
"612,",7
"“Text-Changing",7
"Effects.”",25
"613.1d",1
"Layer",14
"4:",1
"Type-changing",1
"effects",372
"applied.",28
"These",84
"include",42
"effects",372
"change",82
"object’s",94
"card",1217
"type,",27
"subtype,",14
"and/or",101
"supertype.",6
"613.1e",1
"Layer",14
"5:",1
"Color-changing",1
"effects",372
"applied.",28
"613.1f",1
"Layer",14
"6:",1
"Ability-adding",1
"effects,",20
"keyword",248
"counters,",20
"ability-removing",1
"effects,",20
"effects",372
"object",603
"can’t",337
"ability",1447
"applied.",28
"613.1g",1
"Layer",14
"7:",1
"Power-",1
"and/or",101
"toughness-changing",2
"effects",372
"applied.",28
"613.2.",1
"Within",8
"layer",17
"1,",14
"apply",116
"effects",372
"series",11
"sublayers",2
"below.",3
"Within",8
"sublayer,",6
"apply",116
"effects",372
"timestamp",46
"(see",274
"rule",1655
"613.7).",3
"Note",18
"dependency",9
"alter",4
"effects",372
"applied",64
"sublayer.",2
"(See",177
"rule",1655
"613.8.)",3
"613.2a",1
"Layer",14
"1a:",1
"Copiable",2
"effects",372
"applied.",28
"This",265
"includes",59
"copy",234
"effects",372
"(see",274
"rule",1655
"707,",7
"“Copying",6
"Objects”)",1
"object’s",94
"characteristics",169
"determined",41
"merging",2
"object",603
"permanent",687
"(see",274
"rule",1655
"727,",9
"“Merging",5
"Permanents”).",4
"“As",49
".",119
".",119
".",119
"enters",185
"battlefield”",7
"“as",15
".",119
".",119
".",119
"up”",5
"abilities",513
"generate",11
"copiable",47
"effects",372
"set",89
"power",108
"toughness,",25
"define",11
"characteristics.",42
"613.2b",1
"Layer",14
"1b:",1
"Face-down",5
"spells",135
"permanents",97
"characteristics",169
"modified",44
"defined",26
"rule",1655
"708.2.",2
"613.2c",1
"After",33
"rules",305
"effects",372
"layer",17
"1",48
"applied,",12
"object’s",94
"characteristics",169
"copiable",47
"values.",20
"(See",177
"rule",1655
"707.2.)",2
"613.3.",1
"Within",8
"layers",3
"2–6,",1
"apply",116
"effects",372
"characteristic-defining",22
"abilities",513
"(see",274
"rule",1655
"604.3),",1
"effects",372
"timestamp",46
"(see",274
"rule",1655
"613.7).",3
"Note",18
"dependency",9
"alter",4
"effects",372
"applied",64
"layer.",2
"(See",177
"rule",1655
"613.8.)",3
"613.4.",1
"Within",8
"layer",17
"7,",1
"apply",116
"effects",372
"series",11
"sublayers",2
"below.",3
"Within",8
"sublayer,",6
"apply",116
"effects",372
"timestamp",46
"order.",47
"(See",177
"rule",1655
"613.7.)",1
"Note",18
"dependency",9
"alter",4
"effects",372
"applied",64
"sublayer.",2
"(See",177
"rule",1655
"613.8.)",3
"613.4a",1
"Layer",14
"7a:",1
"Effects",63
"characteristic-defining",22
"abilities",513
"define",11
"power",108
"and/or",101
"toughness",80
"applied.",28
"See",1025
"rule",1655
"604.3.",5
"613.4b",1
"Layer",14
"7b:",1
"Effects",63
"set",89
"power",108
"and/or",101
"toughness",80
"specific",58
"applied.",28
"Effects",63
"refer",76
"base",11
"power",108
"and/or",101
"toughness",80
"creature",1050
"apply",116
"layer.",2
"613.4c",1
"Layer",14
"7c:",1
"Effects",63
"counters",173
"modify",41
"power",108
"and/or",101
"toughness",80
"(but",3
"don’t",80
"set",89
"power",108
"and/or",101
"toughness",80
"specific",58
"value)",1
"applied.",28
"613.4d",1
"Layer",14
"7d:",1
"Effects",63
"switch",3
"creature’s",102
"power",108
"toughness",80
"applied.",28
"Such",41
"effects",372
"power",108
"apply",116
"creature’s",102
"toughness,",25
"toughness",80
"apply",116
"creature’s",102
"power.",5
"Example:",276
"A",990
"1/3",3
"creature",1050
"+0/+1",4
"effect.",67
"Then",56
"effect",723
"switches",5
"creature’s",102
"power",108
"toughness.",19
"Its",30
"power",108
"toughness",80
"4/1.",2
"A",990
"effect",723
"creature",1050
"+5/+0.",1
"Its",30
"“unswitched”",1
"power",108
"toughness",80
"6/4,",1
"actual",3
"power",108
"toughness",80
"4/6.",1
"Example:",276
"A",990
"1/3",3
"creature",1050
"+0/+1",4
"effect.",67
"Then",56
"effect",723
"switches",5
"creature’s",102
"power",108
"toughness.",19
"Its",30
"power",108
"toughness",80
"4/1.",2
"If",1165
"+0/+1",4
"effect",723
"switch",3
"effect",723
"ends,",24
"creature",1050
"3/1.",1
"Example:",276
"A",990
"1/3",3
"creature",1050
"+0/+1",4
"effect.",67
"Then",56
"effect",723
"switches",5
"creature’s",102
"power",108
"toughness.",19
"Then",56
"effect",723
"switches",5
"power",108
"toughness",80
